dataset,horizon,model_combination,split,model_type,metric,value
weather,720,DLinear-DLinear,test,Student_RDT,wape,6.216869
weather,720,DLinear-DLinear,train,Student_Follower,mae,34.411373
weather,720,DLinear-DLinear,train,Student_Follower,mse,164017.500000
weather,720,DLinear-DLinear,train,Student_Follower,mape,4.438789
weather,720,DLinear-DLinear,train,Student_Follower,wape,7.821366
weather,720,DLinear-DLinear,val,Student_Follower,mae,17.545277
weather,720,DLinear-DLinear,val,Student_Follower,mse,668.328003
weather,720,DLinear-DLinear,val,Student_Follower,mape,3.936883
weather,720,DLinear-DLinear,val,Student_Follower,wape,4.131201
weather,720,DLinear-DLinear,test,Student_Follower,mae,27.344223
weather,720,DLinear-DLinear,test,Student_Follower,mse,1024.883911
weather,720,DLinear-DLinear,test,Student_Follower,mape,6.115301
weather,720,DLinear-DLinear,test,Student_Follower,wape,6.243092
weather,96,DLinear-DLinear,train,Teacher,mae,32.346661
weather,96,DLinear-DLinear,train,Teacher,mse,148045.875000
weather,96,DLinear-DLinear,train,Teacher,mape,4.349117
weather,96,DLinear-DLinear,train,Teacher,wape,7.354798
weather,96,DLinear-DLinear,val,Teacher,mae,15.122253
weather,96,DLinear-DLinear,val,Teacher,mse,508.539734
weather,96,DLinear-DLinear,val,Teacher,mape,3.408839
weather,96,DLinear-DLinear,val,Teacher,wape,3.564528
weather,96,DLinear-DLinear,test,Teacher,mae,21.859016
weather,96,DLinear-DLinear,test,Teacher,mse,722.470215
weather,96,DLinear-DLinear,test,Teacher,mape,4.890428
weather,96,DLinear-DLinear,test,Teacher,wape,4.997476
weather,96,DLinear-DLinear,train,Student_TaskOnly,mae,32.346672
weather,96,DLinear-DLinear,train,Student_TaskOnly,mse,148045.921875
weather,96,DLinear-DLinear,train,Student_TaskOnly,mape,4.349120
weather,96,DLinear-DLinear,train,Student_TaskOnly,wape,7.354799
weather,96,DLinear-DLinear,val,Student_TaskOnly,mae,15.122253
weather,96,DLinear-DLinear,val,Student_TaskOnly,mse,508.539734
weather,96,DLinear-DLinear,val,Student_TaskOnly,mape,3.408839
weather,96,DLinear-DLinear,val,Student_TaskOnly,wape,3.564528
weather,96,DLinear-DLinear,test,Student_TaskOnly,mae,21.859016
weather,96,DLinear-DLinear,test,Student_TaskOnly,mse,722.470215
weather,96,DLinear-DLinear,test,Student_TaskOnly,mape,4.890428
weather,96,DLinear-DLinear,test,Student_TaskOnly,wape,4.997476
weather,96,DLinear-DLinear,train,Student_RDT,mae,31.053360
weather,96,DLinear-DLinear,train,Student_RDT,mse,147294.031250
weather,96,DLinear-DLinear,train,Student_RDT,mape,4.042647
weather,96,DLinear-DLinear,train,Student_RDT,wape,7.060733
weather,96,DLinear-DLinear,val,Student_RDT,mae,14.791110
weather,96,DLinear-DLinear,val,Student_RDT,mse,488.831909
weather,96,DLinear-DLinear,val,Student_RDT,mape,3.335653
weather,96,DLinear-DLinear,val,Student_RDT,wape,3.486472
weather,96,DLinear-DLinear,test,Student_RDT,mae,21.260002
weather,96,DLinear-DLinear,test,Student_RDT,mse,694.041138
weather,96,DLinear-DLinear,test,Student_RDT,mape,4.751859
weather,96,DLinear-DLinear,test,Student_RDT,wape,4.860527
weather,96,DLinear-DLinear,train,Student_Follower,mae,32.432842
weather,96,DLinear-DLinear,train,Student_Follower,mse,148252.843750
weather,96,DLinear-DLinear,train,Student_Follower,mape,4.366337
weather,96,DLinear-DLinear,train,Student_Follower,wape,7.374391
weather,96,DLinear-DLinear,val,Student_Follower,mae,15.062481
weather,96,DLinear-DLinear,val,Student_Follower,mse,505.743378
weather,96,DLinear-DLinear,val,Student_Follower,mape,3.395613
weather,96,DLinear-DLinear,val,Student_Follower,wape,3.550438
weather,96,DLinear-DLinear,test,Student_Follower,mae,21.634411
weather,96,DLinear-DLinear,test,Student_Follower,mse,713.488159
weather,96,DLinear-DLinear,test,Student_Follower,mape,4.839536
weather,96,DLinear-DLinear,test,Student_Follower,wape,4.946126
weather,192,DLinear-PatchTST,train,Teacher,mae,32.260811
weather,192,DLinear-PatchTST,train,Teacher,mse,155313.000000
weather,192,DLinear-PatchTST,train,Teacher,mape,4.128813
weather,192,DLinear-PatchTST,train,Teacher,wape,7.334988
weather,192,DLinear-PatchTST,val,Teacher,mae,16.134087
weather,192,DLinear-PatchTST,val,Teacher,mse,581.427063
weather,192,DLinear-PatchTST,val,Teacher,mape,3.630788
weather,192,DLinear-PatchTST,val,Teacher,wape,3.803386
weather,192,DLinear-PatchTST,test,Teacher,mae,24.691730
weather,192,DLinear-PatchTST,test,Teacher,mse,884.151428
weather,192,DLinear-PatchTST,test,Teacher,mape,5.523523
weather,192,DLinear-PatchTST,test,Teacher,wape,5.643878
weather,192,DLinear-PatchTST,train,Student_TaskOnly,mae,28.859484
weather,192,DLinear-PatchTST,train,Student_TaskOnly,mse,155800.750000
weather,192,DLinear-PatchTST,train,Student_TaskOnly,mape,3.396911
weather,192,DLinear-PatchTST,train,Student_TaskOnly,wape,6.561641
weather,192,DLinear-PatchTST,val,Student_TaskOnly,mae,15.770172
weather,192,DLinear-PatchTST,val,Student_TaskOnly,mse,452.063293
weather,192,DLinear-PatchTST,val,Student_TaskOnly,mape,3.670355
weather,192,DLinear-PatchTST,val,Student_TaskOnly,wape,3.717598
weather,192,DLinear-PatchTST,test,Student_TaskOnly,mae,10.518848
weather,192,DLinear-PatchTST,test,Student_TaskOnly,mse,202.820206
weather,192,DLinear-PatchTST,test,Student_TaskOnly,mape,2.381840
weather,192,DLinear-PatchTST,test,Student_TaskOnly,wape,2.404331
weather,192,DLinear-PatchTST,train,Student_RDT,mae,29.707541
weather,192,DLinear-PatchTST,train,Student_RDT,mse,156024.390625
weather,192,DLinear-PatchTST,train,Student_RDT,mape,3.615048
weather,192,DLinear-PatchTST,train,Student_RDT,wape,6.754462
weather,192,DLinear-PatchTST,val,Student_RDT,mae,17.072521
weather,192,DLinear-PatchTST,val,Student_RDT,mse,503.171051
weather,192,DLinear-PatchTST,val,Student_RDT,mape,4.005180
weather,192,DLinear-PatchTST,val,Student_RDT,wape,4.024609
weather,192,DLinear-PatchTST,test,Student_RDT,mae,11.318486
weather,192,DLinear-PatchTST,test,Student_RDT,mse,227.105942
weather,192,DLinear-PatchTST,test,Student_RDT,mape,2.570696
weather,192,DLinear-PatchTST,test,Student_RDT,wape,2.587107
weather,192,DLinear-PatchTST,train,Student_Follower,mae,30.921595
weather,192,DLinear-PatchTST,train,Student_Follower,mse,158154.468750
weather,192,DLinear-PatchTST,train,Student_Follower,mape,3.908891
weather,192,DLinear-PatchTST,train,Student_Follower,wape,7.030498
weather,192,DLinear-PatchTST,val,Student_Follower,mae,17.080641
weather,192,DLinear-PatchTST,val,Student_Follower,mse,490.718384
weather,192,DLinear-PatchTST,val,Student_Follower,mape,3.989837
weather,192,DLinear-PatchTST,val,Student_Follower,wape,4.026523
weather,192,DLinear-PatchTST,test,Student_Follower,mae,10.566987
weather,192,DLinear-PatchTST,test,Student_Follower,mse,203.181000
weather,192,DLinear-PatchTST,test,Student_Follower,mape,2.394352
weather,192,DLinear-PatchTST,test,Student_Follower,wape,2.415334
weather,24,DLinear-PatchTST,train,Teacher,mae,24.609501
weather,24,DLinear-PatchTST,train,Teacher,mse,101173.812500
weather,24,DLinear-PatchTST,train,Teacher,mape,3.662478
weather,24,DLinear-PatchTST,train,Teacher,wape,5.595442
weather,24,DLinear-PatchTST,val,Teacher,mae,9.821894
weather,24,DLinear-PatchTST,val,Teacher,mse,230.095139
weather,24,DLinear-PatchTST,val,Teacher,mape,2.234715
weather,24,DLinear-PatchTST,val,Teacher,wape,2.315486
weather,24,DLinear-PatchTST,test,Teacher,mae,12.041266
weather,24,DLinear-PatchTST,test,Teacher,mse,279.423920
weather,24,DLinear-PatchTST,test,Teacher,mape,2.695254
weather,24,DLinear-PatchTST,test,Teacher,wape,2.753246
weather,24,DLinear-PatchTST,train,Student_TaskOnly,mae,21.176765
weather,24,DLinear-PatchTST,train,Student_TaskOnly,mse,98499.562500
weather,24,DLinear-PatchTST,train,Student_TaskOnly,mape,2.945711
weather,24,DLinear-PatchTST,train,Student_TaskOnly,wape,4.814943
weather,24,DLinear-PatchTST,val,Student_TaskOnly,mae,10.693521
weather,24,DLinear-PatchTST,val,Student_TaskOnly,mse,254.828629
weather,24,DLinear-PatchTST,val,Student_TaskOnly,mape,2.504698
weather,24,DLinear-PatchTST,val,Student_TaskOnly,wape,2.520970
weather,24,DLinear-PatchTST,test,Student_TaskOnly,mae,8.128264
weather,24,DLinear-PatchTST,test,Student_TaskOnly,mse,142.213821
weather,24,DLinear-PatchTST,test,Student_TaskOnly,mape,1.850390
weather,24,DLinear-PatchTST,test,Student_TaskOnly,wape,1.858534
weather,24,DLinear-PatchTST,train,Student_RDT,mae,20.215919
weather,24,DLinear-PatchTST,train,Student_RDT,mse,96778.734375
weather,24,DLinear-PatchTST,train,Student_RDT,mape,2.674081
weather,24,DLinear-PatchTST,train,Student_RDT,wape,4.596476
weather,24,DLinear-PatchTST,val,Student_RDT,mae,9.035201
weather,24,DLinear-PatchTST,val,Student_RDT,mse,191.651611
weather,24,DLinear-PatchTST,val,Student_RDT,mape,2.111432
weather,24,DLinear-PatchTST,val,Student_RDT,wape,2.130026
weather,24,DLinear-PatchTST,test,Student_RDT,mae,6.019865
weather,24,DLinear-PatchTST,test,Student_RDT,mse,80.989883
weather,24,DLinear-PatchTST,test,Student_RDT,mape,1.371017
weather,24,DLinear-PatchTST,test,Student_RDT,wape,1.376447
weather,24,DLinear-PatchTST,train,Student_Follower,mae,22.580727
weather,24,DLinear-PatchTST,train,Student_Follower,mse,102037.031250
weather,24,DLinear-PatchTST,train,Student_Follower,mape,3.163589
weather,24,DLinear-PatchTST,train,Student_Follower,wape,5.134161
weather,24,DLinear-PatchTST,val,Student_Follower,mae,9.058335
weather,24,DLinear-PatchTST,val,Student_Follower,mse,188.419571
weather,24,DLinear-PatchTST,val,Student_Follower,mape,2.109108
weather,24,DLinear-PatchTST,val,Student_Follower,wape,2.135480
weather,24,DLinear-PatchTST,test,Student_Follower,mae,5.392085
weather,24,DLinear-PatchTST,test,Student_Follower,mse,64.628906
weather,24,DLinear-PatchTST,test,Student_Follower,mape,1.224277
weather,24,DLinear-PatchTST,test,Student_Follower,wape,1.232905
weather,336,DLinear-PatchTST,train,Teacher,mae,33.291859
weather,336,DLinear-PatchTST,train,Teacher,mse,159638.812500
weather,336,DLinear-PatchTST,train,Teacher,mape,4.276397
weather,336,DLinear-PatchTST,train,Teacher,wape,7.568931
weather,336,DLinear-PatchTST,val,Teacher,mae,16.575520
weather,336,DLinear-PatchTST,val,Teacher,mse,611.653198
weather,336,DLinear-PatchTST,val,Teacher,mape,3.725404
weather,336,DLinear-PatchTST,val,Teacher,wape,3.906999
weather,336,DLinear-PatchTST,test,Teacher,mae,26.079283
weather,336,DLinear-PatchTST,test,Teacher,mse,955.526489
weather,336,DLinear-PatchTST,test,Teacher,mape,5.834147
weather,336,DLinear-PatchTST,test,Teacher,wape,5.959064
weather,336,DLinear-PatchTST,train,Student_TaskOnly,mae,28.373981
weather,336,DLinear-PatchTST,train,Student_TaskOnly,mse,159412.937500
weather,336,DLinear-PatchTST,train,Student_TaskOnly,mape,3.218936
weather,336,DLinear-PatchTST,train,Student_TaskOnly,wape,6.450839
weather,336,DLinear-PatchTST,val,Student_TaskOnly,mae,15.911234
weather,336,DLinear-PatchTST,val,Student_TaskOnly,mse,465.255920
weather,336,DLinear-PatchTST,val,Student_TaskOnly,mape,3.728295
weather,336,DLinear-PatchTST,val,Student_TaskOnly,wape,3.750421
weather,336,DLinear-PatchTST,test,Student_TaskOnly,mae,11.894428
weather,336,DLinear-PatchTST,test,Student_TaskOnly,mse,253.512970
weather,336,DLinear-PatchTST,test,Student_TaskOnly,mape,2.698391
weather,336,DLinear-PatchTST,test,Student_TaskOnly,wape,2.717853
weather,336,DLinear-PatchTST,train,Student_RDT,mae,29.935095
weather,336,DLinear-PatchTST,train,Student_RDT,mse,159830.953125
weather,336,DLinear-PatchTST,train,Student_RDT,mape,3.563841
weather,336,DLinear-PatchTST,train,Student_RDT,wape,6.805758
weather,336,DLinear-PatchTST,val,Student_RDT,mae,17.338570
weather,336,DLinear-PatchTST,val,Student_RDT,mse,500.292084
weather,336,DLinear-PatchTST,val,Student_RDT,mape,4.046671
weather,336,DLinear-PatchTST,val,Student_RDT,wape,4.086857
weather,336,DLinear-PatchTST,test,Student_RDT,mae,11.470309
weather,336,DLinear-PatchTST,test,Student_RDT,mse,233.433380
weather,336,DLinear-PatchTST,test,Student_RDT,mape,2.597683
weather,336,DLinear-PatchTST,test,Student_RDT,wape,2.620943
weather,336,DLinear-PatchTST,train,Student_Follower,mae,31.665440
weather,336,DLinear-PatchTST,train,Student_Follower,mse,161311.031250
weather,336,DLinear-PatchTST,train,Student_Follower,mape,3.975827
weather,336,DLinear-PatchTST,train,Student_Follower,wape,7.199151
weather,336,DLinear-PatchTST,val,Student_Follower,mae,17.581877
weather,336,DLinear-PatchTST,val,Student_Follower,mse,526.394897
weather,336,DLinear-PatchTST,val,Student_Follower,mape,4.085217
weather,336,DLinear-PatchTST,val,Student_Follower,wape,4.144207
weather,336,DLinear-PatchTST,test,Student_Follower,mae,11.060332
weather,336,DLinear-PatchTST,test,Student_Follower,mse,222.782623
weather,336,DLinear-PatchTST,test,Student_Follower,mape,2.500427
weather,336,DLinear-PatchTST,test,Student_Follower,wape,2.527264
weather,720,DLinear-PatchTST,train,Teacher,mae,33.869659
weather,720,DLinear-PatchTST,train,Teacher,mse,163733.546875
weather,720,DLinear-PatchTST,train,Teacher,mape,4.312510
weather,720,DLinear-PatchTST,train,Teacher,wape,7.698232
weather,720,DLinear-PatchTST,val,Teacher,mae,17.544380
weather,720,DLinear-PatchTST,val,Teacher,mse,668.873779
weather,720,DLinear-PatchTST,val,Teacher,mape,3.936391
weather,720,DLinear-PatchTST,val,Teacher,wape,4.130990
weather,720,DLinear-PatchTST,test,Teacher,mae,27.427526
weather,720,DLinear-PatchTST,test,Teacher,mse,1029.620605
weather,720,DLinear-PatchTST,test,Teacher,mape,6.134178
weather,720,DLinear-PatchTST,test,Teacher,wape,6.262112
weather,720,DLinear-PatchTST,train,Student_TaskOnly,mae,32.604752
weather,720,DLinear-PatchTST,train,Student_TaskOnly,mse,164806.375000
weather,720,DLinear-PatchTST,train,Student_TaskOnly,mape,4.102072
weather,720,DLinear-PatchTST,train,Student_TaskOnly,wape,7.410731
weather,720,DLinear-PatchTST,val,Student_TaskOnly,mae,20.646912
weather,720,DLinear-PatchTST,val,Student_TaskOnly,mse,648.280579
weather,720,DLinear-PatchTST,val,Student_TaskOnly,mape,4.832183
weather,720,DLinear-PatchTST,val,Student_TaskOnly,wape,4.861510
weather,720,DLinear-PatchTST,test,Student_TaskOnly,mae,13.724252
weather,720,DLinear-PatchTST,test,Student_TaskOnly,mse,324.494141
weather,720,DLinear-PatchTST,test,Student_TaskOnly,mape,3.110227
weather,720,DLinear-PatchTST,test,Student_TaskOnly,wape,3.133451
weather,720,DLinear-PatchTST,train,Student_RDT,mae,31.656363
weather,720,DLinear-PatchTST,train,Student_RDT,mse,164531.875000
weather,720,DLinear-PatchTST,train,Student_RDT,mape,3.874173
weather,720,DLinear-PatchTST,train,Student_RDT,wape,7.195174
weather,720,DLinear-PatchTST,val,Student_RDT,mae,19.464720
weather,720,DLinear-PatchTST,val,Student_RDT,mse,595.759705
weather,720,DLinear-PatchTST,val,Student_RDT,mape,4.536828
weather,720,DLinear-PatchTST,val,Student_RDT,wape,4.583152
weather,720,DLinear-PatchTST,test,Student_RDT,mae,13.091385
weather,720,DLinear-PatchTST,test,Student_RDT,mse,300.980316
weather,720,DLinear-PatchTST,test,Student_RDT,mape,2.963534
weather,720,DLinear-PatchTST,test,Student_RDT,wape,2.988958
weather,720,DLinear-PatchTST,train,Student_Follower,mae,34.081829
weather,720,DLinear-PatchTST,train,Student_Follower,mse,169073.296875
weather,720,DLinear-PatchTST,train,Student_Follower,mape,4.462918
weather,720,DLinear-PatchTST,train,Student_Follower,wape,7.746451
weather,720,DLinear-PatchTST,val,Student_Follower,mae,19.446812
weather,720,DLinear-PatchTST,val,Student_Follower,mse,600.937195
weather,720,DLinear-PatchTST,val,Student_Follower,mape,4.535852
weather,720,DLinear-PatchTST,val,Student_Follower,wape,4.578935
weather,720,DLinear-PatchTST,test,Student_Follower,mae,13.035268
weather,720,DLinear-PatchTST,test,Student_Follower,mse,297.537506
weather,720,DLinear-PatchTST,test,Student_Follower,mape,2.952356
weather,720,DLinear-PatchTST,test,Student_Follower,wape,2.976145
weather,96,DLinear-PatchTST,train,Teacher,mae,32.346664
weather,96,DLinear-PatchTST,train,Teacher,mse,148045.937500
weather,96,DLinear-PatchTST,train,Teacher,mape,4.349119
weather,96,DLinear-PatchTST,train,Teacher,wape,7.354798
weather,96,DLinear-PatchTST,val,Teacher,mae,15.122253
weather,96,DLinear-PatchTST,val,Teacher,mse,508.539734
weather,96,DLinear-PatchTST,val,Teacher,mape,3.408839
weather,96,DLinear-PatchTST,val,Teacher,wape,3.564528
weather,96,DLinear-PatchTST,test,Teacher,mae,21.859016
weather,96,DLinear-PatchTST,test,Teacher,mse,722.470215
weather,96,DLinear-PatchTST,test,Teacher,mape,4.890428
weather,96,DLinear-PatchTST,test,Teacher,wape,4.997476
weather,96,DLinear-PatchTST,train,Student_TaskOnly,mae,27.411886
weather,96,DLinear-PatchTST,train,Student_TaskOnly,mse,146817.968750
weather,96,DLinear-PatchTST,train,Student_TaskOnly,mape,3.288731
weather,96,DLinear-PatchTST,train,Student_TaskOnly,wape,6.232754
weather,96,DLinear-PatchTST,val,Student_TaskOnly,mae,15.056997
weather,96,DLinear-PatchTST,val,Student_TaskOnly,mse,398.490479
weather,96,DLinear-PatchTST,val,Student_TaskOnly,mape,3.531226
weather,96,DLinear-PatchTST,val,Student_TaskOnly,wape,3.549145
weather,96,DLinear-PatchTST,test,Student_TaskOnly,mae,10.303690
weather,96,DLinear-PatchTST,test,Student_TaskOnly,mse,195.732147
weather,96,DLinear-PatchTST,test,Student_TaskOnly,mape,2.339719
weather,96,DLinear-PatchTST,test,Student_TaskOnly,wape,2.355661
weather,96,DLinear-PatchTST,train,Student_RDT,mae,29.845917
weather,96,DLinear-PatchTST,train,Student_RDT,mse,148254.062500
weather,96,DLinear-PatchTST,train,Student_RDT,mape,3.828540
weather,96,DLinear-PatchTST,train,Student_RDT,wape,6.786192
weather,96,DLinear-PatchTST,val,Student_RDT,mae,15.331488
weather,96,DLinear-PatchTST,val,Student_RDT,mse,438.995239
weather,96,DLinear-PatchTST,val,Student_RDT,mape,3.597362
weather,96,DLinear-PatchTST,val,Student_RDT,wape,3.613847
weather,96,DLinear-PatchTST,test,Student_RDT,mae,10.727969
weather,96,DLinear-PatchTST,test,Student_RDT,mse,213.322891
weather,96,DLinear-PatchTST,test,Student_RDT,mape,2.437205
weather,96,DLinear-PatchTST,test,Student_RDT,wape,2.452661
weather,96,DLinear-PatchTST,train,Student_Follower,mae,31.697868
weather,96,DLinear-PatchTST,train,Student_Follower,mse,150613.453125
weather,96,DLinear-PatchTST,train,Student_Follower,mape,4.288804
weather,96,DLinear-PatchTST,train,Student_Follower,wape,7.207277
weather,96,DLinear-PatchTST,val,Student_Follower,mae,16.359928
weather,96,DLinear-PatchTST,val,Student_Follower,mse,460.375488
weather,96,DLinear-PatchTST,val,Student_Follower,mape,3.828080
weather,96,DLinear-PatchTST,val,Student_Follower,wape,3.856265
weather,96,DLinear-PatchTST,test,Student_Follower,mae,10.433708
weather,96,DLinear-PatchTST,test,Student_Follower,mse,203.982254
weather,96,DLinear-PatchTST,test,Student_Follower,mape,2.364212
weather,96,DLinear-PatchTST,test,Student_Follower,wape,2.385386
weather,192,DLinear,train,DLinear,mae,32.260815
weather,192,DLinear,train,DLinear,mse,155312.859375
weather,192,DLinear,train,DLinear,mape,4.128818
weather,192,DLinear,train,DLinear,wape,7.334989
weather,192,DLinear,val,DLinear,mae,16.134087
weather,192,DLinear,val,DLinear,mse,581.427063
weather,192,DLinear,val,DLinear,mape,3.630788
weather,192,DLinear,val,DLinear,wape,3.803386
weather,192,DLinear,test,DLinear,mae,24.691730
weather,192,DLinear,test,DLinear,mse,884.151428
weather,192,DLinear,test,DLinear,mape,5.523523
weather,192,DLinear,test,DLinear,wape,5.643878
weather,24,DLinear,train,DLinear,mae,24.609507
weather,24,DLinear,train,DLinear,mse,101173.812500
weather,24,DLinear,train,DLinear,mape,3.662479
weather,24,DLinear,train,DLinear,wape,5.595443
weather,24,DLinear,val,DLinear,mae,9.821894
weather,24,DLinear,val,DLinear,mse,230.095139
weather,24,DLinear,val,DLinear,mape,2.234715
weather,24,DLinear,val,DLinear,wape,2.315486
weather,24,DLinear,test,DLinear,mae,12.041266
weather,24,DLinear,test,DLinear,mse,279.423920
weather,24,DLinear,test,DLinear,mape,2.695254
weather,24,DLinear,test,DLinear,wape,2.753246
weather,336,DLinear,train,DLinear,mae,33.291859
weather,336,DLinear,train,DLinear,mse,159638.859375
